Order Date,Region,Category,Quantity,Sales,Profit
2022-09-21,Central,Furniture,19,1675.34,-183.19
2024-07-01,Central,Technology,10,1005.81,-361.7
2023-01-22,Central,Technology,13,338.19,447.25
2022-09-09,Central,Furniture,20,555.13,173.42
2023-12-16,East,Office Supplies,1,818.45,-110.15
2023-10-18,Central,Technology,16,1997.06,-65.93
2025-02-26,West,Technology,8,159.89,160.92
2023-12-19,East,Furniture,12,964.24,-439.1
2022-05-04,Central,Office Supplies,13,1238.2,-320.39
2023-11-05,South,Technology,4,1593.61,-337.87
2024-08-15,East,Office Supplies,7,303.32,-221.53
2023-02-21,South,Office Supplies,20,748.19,-291.7
2024-05-04,South,Office Supplies,10,309.17,262.25
2022-09-26,Central,Office Supplies,2,1855.99,-120.06
2023-12-30,Central,Office Supplies,4,1044.2,-21.1
2023-03-10,South,Furniture,16,1755.73,131.36
2024-12-13,West,Technology,12,1969.65,-49.46
2025-03-11,South,Office Supplies,9,901.59,468.41
2024-10-05,South,Furniture,4,1979.89,116.34
2024-11-22,East,Office Supplies,7,1095.79,122.77
2022-09-02,South,Furniture,18,1624.56,469.94
2024-12-15,South,Technology,17,642.71,5.51
2023-01-13,West,Office Supplies,8,1179.64,-440.79
2025-01-04,Central,Office Supplies,9,1939.97,332.81
2023-08-09,East,Furniture,8,41.55,-405.78
2023-12-02,West,Technology,5,989.88,206.54
2024-12-31,Central,Technology,18,520.32,-62.9
2024-01-15,East,Technology,14,1412.06,438.22
2024-09-05,Central,Technology,18,995.49,-487.58
2024-10-18,West,Office Supplies,10,180.32,375.8
2023-03-08,West,Office Supplies,14,1768.57,-165.33
2023-05-26,Central,Technology,5,1319.04,443.86
2023-07-06,Central,Technology,7,1051.89,104.83
2025-02-28,East,Office Supplies,14,527.26,461.05
2023-06-16,East,Furniture,15,1690.46,-353.07
2023-03-05,South,Office Supplies,1,1096.92,132.81
2024-01-17,West,Technology,2,798.37,300.17
2024-12-19,Central,Furniture,19,799.01,-311.45
2025-01-29,West,Furniture,1,281.32,-183.14
2023-06-04,West,Furniture,8,1060.08,45.24
2022-07-06,Central,Technology,7,1766.27,-323.44
2023-08-23,West,Office Supplies,11,605.43,-70.47
2022-08-22,Central,Office Supplies,14,1180.64,-292.88
2023-03-27,West,Furniture,6,1019.85,411.65
2023-12-01,Central,Technology,7,1578.58,-327.68
2023-04-16,East,Technology,1,759.99,169.7
2023-01-01,South,Furniture,17,1273.98,265.89
2022-08-17,East,Technology,3,571.8,-113.65
2025-01-30,East,Office Supplies,11,774.03,370.68
2024-04-06,Central,Office Supplies,15,1817.41,-118.47
2024-09-07,West,Office Supplies,10,539.46,-164.65
2024-09-13,East,Furniture,1,198.05,196.29
2024-09-21,South,Technology,11,1201.72,-102.96
2023-02-04,East,Technology,12,364.74,268.2
2024-04-25,West,Technology,9,609.94,260.37
2022-11-12,East,Office Supplies,11,1693.96,-256.32
2022-10-23,East,Technology,10,921.04,238.55
2022-10-30,South,Furniture,11,623.98,294.67
2024-10-27,South,Furniture,7,1091.43,-214.58
2023-10-22,South,Furniture,14,1443.28,-305.21
2023-09-01,South,Office Supplies,7,1500.29,-114.68
2023-04-07,Central,Technology,17,1060.64,461.29
2024-07-14,West,Furniture,14,1367.46,-138.68
2023-03-08,South,Furniture,19,1618.01,-96.44
2024-12-10,South,Technology,10,680.88,-228.49
2024-09-25,West,Furniture,14,1256.0,323.38
2022-11-23,East,Office Supplies,4,1952.9,231.36
2023-06-10,Central,Office Supplies,14,1399.74,-400.04
2022-11-13,West,Technology,15,1367.06,-305.52
2023-03-31,Central,Technology,16,1886.03,374.35
2022-05-06,South,Furniture,7,168.03,147.51
2024-04-10,East,Office Supplies,7,528.44,290.75
2024-12-03,Central,Furniture,6,181.35,222.83
2025-01-04,South,Technology,11,1782.67,388.7
2024-09-09,Central,Office Supplies,13,1381.52,114.94
2024-07-12,West,Furniture,11,1140.93,443.04
2023-12-21,East,Technology,11,298.76,-488.87
2025-01-07,West,Technology,13,1751.23,-415.81
2022-05-03,West,Furniture,11,1852.57,-122.21
2024-04-08,Central,Technology,10,1729.99,-122.03
2022-11-10,East,Furniture,11,1545.44,-217.22
2022-11-25,East,Office Supplies,15,1749.65,-300.42
2022-12-31,South,Furniture,16,805.74,405.58
2024-12-09,Central,Furniture,4,1982.86,-346.28
2023-07-14,West,Technology,4,292.15,-400.55
2022-05-15,West,Furniture,12,93.87,366.11
2023-11-22,South,Furniture,1,1614.05,294.08
2022-04-18,East,Furniture,13,432.43,-340.4
2022-06-01,Central,Office Supplies,13,201.65,458.08
2024-01-03,Central,Office Supplies,17,1301.71,31.3
2024-01-28,West,Technology,11,1267.59,-414.1
2023-02-28,West,Furniture,6,91.09,-430.08
2023-12-06,Central,Furniture,9,1430.28,415.63
2024-01-03,Central,Office Supplies,19,366.62,-63.8
2022-07-19,East,Furniture,13,1952.22,-45.94
2022-11-08,West,Technology,10,526.95,272.08
2023-08-17,East,Office Supplies,16,1363.06,387.49
2022-11-01,East,Technology,13,121.36,373.65
2022-10-10,Central,Technology,17,1651.4,-482.68
2022-09-26,West,Furniture,13,651.02,388.03
2023-06-12,East,Furniture,4,402.0,94.9
2023-05-22,West,Office Supplies,13,1205.01,423.13
2024-10-03,South,Technology,1,1326.72,346.89
2023-11-10,South,Office Supplies,5,210.82,207.86
2024-07-23,East,Technology,10,1145.03,0.23
2023-10-17,West,Furniture,5,1864.71,-51.36
2023-09-10,South,Technology,8,1580.31,344.33
2023-05-23,South,Technology,1,1138.22,-499.97
2024-08-28,Central,Furniture,12,897.75,-153.0
2024-03-10,East,Furniture,8,1786.55,-168.63
2024-05-03,Central,Office Supplies,4,812.16,-495.64
2022-09-26,West,Furniture,10,339.64,109.41
2023-06-02,West,Office Supplies,7,1483.11,-281.95
2023-08-12,Central,Furniture,20,584.68,-345.76
2022-09-03,South,Furniture,12,922.13,-389.09
2024-09-10,East,Furniture,4,981.25,152.86
2024-01-27,South,Office Supplies,1,1844.56,157.61
2024-07-19,East,Furniture,12,1615.26,-386.84
2023-12-28,West,Technology,18,409.54,-38.97
2022-08-30,West,Furniture,17,430.78,-327.11
2022-11-09,South,Office Supplies,7,294.04,210.29
2023-01-05,East,Office Supplies,12,1124.51,-37.51
2024-07-19,Central,Office Supplies,3,1759.62,11.54
2024-02-11,East,Technology,6,1096.29,152.14
2025-03-12,West,Furniture,18,874.83,-459.91
2024-02-20,South,Technology,12,1826.2,319.8
2024-04-14,Central,Furniture,17,594.47,432.13
2025-03-16,South,Office Supplies,1,680.46,494.55
2022-12-10,Central,Technology,16,573.22,-254.38
2023-06-29,South,Technology,15,367.31,-151.12
2025-02-21,East,Office Supplies,10,1174.6,364.26
2023-04-28,East,Furniture,12,664.65,-386.97
2024-01-20,East,Furniture,8,1678.27,467.81
2024-02-19,South,Office Supplies,16,952.06,-469.27
2022-04-24,East,Furniture,17,1319.34,42.62
2025-03-10,West,Office Supplies,7,917.47,-348.22
2025-03-12,Central,Furniture,12,740.6,69.48
2024-10-05,West,Office Supplies,2,1274.31,275.65
2022-11-12,Central,Office Supplies,7,1611.19,108.62
2025-03-25,East,Office Supplies,15,1993.99,-291.58
2022-05-27,East,Technology,1,1190.78,-57.71
2022-10-22,South,Office Supplies,17,770.55,-323.5
2023-05-25,South,Technology,13,1591.66,-153.7
2022-05-04,South,Technology,9,297.74,243.18
2022-08-02,Central,Office Supplies,20,1607.59,-174.9
2023-11-08,South,Office Supplies,6,605.93,447.27
2025-01-02,East,Office Supplies,15,1834.58,453.45
2023-10-21,West,Office Supplies,9,1984.62,449.2
2024-09-14,East,Office Supplies,17,480.46,-413.72
2022-08-13,East,Office Supplies,16,116.2,381.25
2025-01-19,Central,Furniture,2,1154.05,249.55
2022-05-09,West,Office Supplies,16,611.67,-216.6
2024-03-11,West,Technology,5,1298.18,404.55
2023-05-04,South,Technology,8,718.72,-263.95
2023-12-22,Central,Technology,2,721.57,-118.29
2023-01-24,West,Technology,5,272.44,-0.87
2022-12-28,West,Technology,16,600.37,-152.02
2024-10-10,East,Furniture,15,1078.48,197.51
2022-12-04,East,Furniture,19,176.88,-425.75
2022-10-05,West,Furniture,20,1972.18,-353.89
2023-04-26,Central,Furniture,15,1626.21,373.24
2024-03-08,East,Office Supplies,3,672.06,-494.35
2023-11-17,West,Office Supplies,12,246.61,42.55
2024-07-08,East,Technology,11,319.33,-445.28
2023-01-17,Central,Furniture,4,443.87,88.69
2024-12-11,South,Office Supplies,13,1166.97,-284.6
2023-07-01,Central,Technology,10,834.39,326.95
2023-08-01,Central,Office Supplies,6,797.86,-238.02
2023-03-25,Central,Office Supplies,7,1519.19,-486.45
2023-04-11,West,Office Supplies,10,1222.06,109.77
2024-02-11,West,Furniture,2,1714.16,426.61
2023-11-19,South,Technology,5,1536.81,-388.51
2023-02-20,South,Office Supplies,11,1746.93,31.54
2024-04-10,South,Technology,6,1001.17,457.44
2025-03-13,West,Furniture,15,1408.53,-83.64
2024-05-12,West,Furniture,11,1975.98,396.23
2024-04-14,South,Technology,1,1856.32,109.94
2022-06-11,South,Furniture,11,1927.81,162.12
2024-07-06,Central,Furniture,10,457.4,-44.72
2024-01-04,West,Furniture,20,1045.53,322.38
2022-08-24,West,Technology,10,663.9,-365.56
2024-09-25,South,Technology,8,489.6,402.99
2022-11-02,Central,Technology,3,1881.48,-281.27
2023-05-14,West,Office Supplies,3,393.07,-142.97
2022-06-24,South,Office Supplies,2,1067.29,-4.7
2022-10-24,Central,Technology,13,39.15,-159.8
2024-11-17,South,Furniture,6,1366.55,-166.33
2022-08-20,West,Office Supplies,17,1272.53,290.68
2024-12-24,West,Furniture,15,1651.74,471.85
2024-09-27,South,Technology,3,408.48,402.43
2024-05-17,South,Office Supplies,5,1411.5,-327.92
2023-11-14,South,Office Supplies,5,61.1,-62.24
2022-10-28,South,Furniture,17,1634.02,-231.55
2024-05-09,East,Office Supplies,6,1818.18,-404.1
2022-08-10,West,Technology,17,1550.06,191.71
2022-09-21,Central,Office Supplies,9,1610.67,-142.1
2023-06-19,East,Furniture,10,987.54,238.23
2022-12-31,West,Technology,18,373.89,-160.33
2024-12-06,East,Office Supplies,13,1909.4,113.71
2024-10-26,East,Technology,2,474.52,345.83
2024-09-24,Central,Office Supplies,10,507.14,446.29
2025-01-24,West,Technology,2,1642.43,-470.93
2024-05-04,East,Office Supplies,16,724.18,164.3
2023-01-21,East,Office Supplies,2,257.39,194.25
2023-05-19,West,Office Supplies,8,1808.41,465.93
2024-11-05,West,Office Supplies,14,124.66,-165.79
2024-01-01,West,Furniture,7,1747.73,82.84
2023-12-12,Central,Technology,18,1930.27,154.13
2024-12-08,Central,Office Supplies,10,610.25,-496.93
2023-07-31,East,Furniture,2,1549.97,365.75
2024-10-18,South,Office Supplies,10,1123.23,156.47
2024-05-04,South,Furniture,1,462.29,-394.78
2022-06-05,South,Technology,12,585.55,-371.55
2025-04-12,West,Furniture,5,1771.69,-174.41
2025-02-25,South,Furniture,2,312.67,439.31
2023-05-10,West,Furniture,6,428.71,-98.79
2023-02-23,West,Office Supplies,17,1697.63,-106.55
2023-10-29,Central,Technology,20,1445.92,-393.09
2024-01-01,East,Technology,11,1734.45,-304.85
2025-03-07,East,Furniture,4,649.04,259.33
2022-08-12,East,Office Supplies,13,1068.5,121.93
2024-12-25,West,Furniture,8,1625.52,-474.4
2023-08-12,South,Office Supplies,10,233.09,249.96
2022-12-23,West,Technology,17,990.67,285.3
2024-06-07,East,Office Supplies,1,152.49,286.24
2022-07-19,Central,Furniture,15,1406.95,215.87
2024-09-12,East,Furniture,13,350.31,228.12
2022-09-03,South,Technology,14,286.84,357.05
2023-07-02,East,Office Supplies,20,1633.28,260.69
2024-04-25,East,Furniture,12,1431.83,-87.05
2023-12-12,South,Furniture,13,1285.25,296.89
2024-12-13,East,Office Supplies,10,1106.58,-255.3
2023-05-23,East,Technology,9,1658.3,208.61
2023-06-06,West,Office Supplies,10,1278.2,8.26
2023-11-12,West,Office Supplies,17,41.02,76.92
2022-11-12,East,Furniture,5,125.59,323.72
2023-11-06,East,Office Supplies,20,1122.15,418.59
2022-10-08,West,Technology,19,170.22,164.54
2025-01-20,East,Furniture,1,1813.83,7.87
2023-04-26,West,Office Supplies,1,1868.47,6.12
2024-11-24,Central,Office Supplies,3,1745.57,322.3
2023-11-19,West,Technology,2,1556.4,-385.82
2022-12-04,Central,Office Supplies,18,636.22,-427.83
2024-09-11,East,Furniture,8,1582.1,-198.65
2022-11-08,South,Technology,13,1769.82,367.65
2022-06-24,East,Furniture,9,1647.91,375.71
2023-10-15,East,Office Supplies,16,1438.75,315.57
2024-06-17,West,Furniture,5,74.38,-344.71
2023-08-26,Central,Office Supplies,10,1419.38,303.38
2024-02-11,Central,Technology,7,1822.73,290.47
2025-04-02,South,Technology,11,1455.22,-1.84
2024-10-21,South,Office Supplies,5,1247.37,209.41
2023-05-26,South,Technology,20,949.27,-430.75
2024-05-19,West,Furniture,2,1957.17,-216.24
2023-04-11,Central,Furniture,11,1187.46,-128.02
2022-12-20,Central,Office Supplies,8,1408.81,249.47
2024-01-04,East,Furniture,18,398.6,-392.94
2024-10-28,West,Technology,20,567.42,-192.3
2023-02-21,Central,Technology,3,322.37,-352.77
2024-01-01,West,Furniture,9,692.22,-83.58
2023-01-27,West,Technology,5,747.54,123.44
2024-04-01,East,Technology,12,1295.95,367.07
2023-04-26,South,Office Supplies,16,1566.19,399.78
2023-06-05,West,Technology,17,1392.44,-91.25
2025-04-15,Central,Furniture,6,1786.47,-113.7
2024-08-09,South,Office Supplies,17,1167.07,-468.38
2025-03-04,South,Furniture,19,1869.45,249.27
2022-07-30,South,Technology,8,1866.71,-293.1
2023-05-08,South,Technology,6,1640.56,-165.76
2024-10-18,West,Office Supplies,7,458.59,-483.38
2023-04-25,East,Furniture,1,1471.8,-400.09
2023-09-14,Central,Office Supplies,2,1790.51,-193.17
2023-02-04,East,Furniture,7,1362.14,386.1
2024-08-10,West,Technology,16,1410.49,-263.78
2023-10-06,Central,Furniture,14,1947.38,-41.49
2025-03-28,West,Furniture,15,867.25,54.36
2023-08-20,Central,Furniture,11,1806.48,-481.52
2023-08-16,Central,Office Supplies,10,266.3,350.61
2023-04-02,Central,Office Supplies,2,1420.75,71.4
2022-05-11,East,Furniture,5,1000.47,-471.63
2023-02-24,West,Technology,17,1505.06,-456.17
2023-07-20,Central,Technology,20,1614.9,-316.53
2024-10-23,Central,Technology,20,948.66,310.07
2024-12-25,East,Office Supplies,15,1021.11,277.61
2022-12-29,West,Furniture,10,629.12,-291.26
2023-05-02,West,Office Supplies,14,1249.11,-373.69
2023-11-19,South,Technology,14,1828.99,-110.21
2025-02-18,Central,Technology,15,813.22,-284.4
2022-10-25,South,Office Supplies,17,401.64,19.61
2024-01-10,Central,Furniture,13,1378.8,199.67
2023-06-30,West,Furniture,16,1659.4,82.78
2023-11-07,East,Furniture,15,1071.43,-492.88
2024-05-24,East,Technology,17,1874.58,55.5
2025-01-09,South,Furniture,3,1003.76,371.73
2023-04-07,West,Technology,13,431.3,-297.27
2024-04-27,Central,Furniture,16,98.9,-489.72
2023-04-26,West,Furniture,12,1154.38,339.55
2023-07-08,West,Office Supplies,14,747.24,-479.07
2025-01-18,East,Technology,6,672.49,-151.85
2023-11-23,Central,Technology,4,620.14,186.94
2022-10-25,Central,Office Supplies,11,1843.42,-407.86
2023-09-20,East,Office Supplies,10,437.58,464.76
2023-04-30,South,Technology,17,1723.08,136.96
2024-06-14,South,Technology,13,1889.46,471.5
2024-06-22,South,Technology,18,1542.9,-496.91
2025-04-07,East,Technology,4,1095.63,231.12
2022-11-24,South,Office Supplies,17,531.92,199.61
2024-04-04,Central,Technology,1,184.96,-135.09
2023-09-28,South,Office Supplies,1,1413.04,-299.93
2023-02-26,East,Technology,8,531.08,45.76
2024-08-26,South,Technology,4,1783.38,250.4
2022-08-23,East,Office Supplies,11,1490.58,487.98
2024-06-28,West,Technology,4,33.59,476.87
2024-02-28,East,Technology,8,1944.7,31.18
2025-03-04,West,Office Supplies,4,1593.62,14.41
2024-04-27,East,Technology,19,1152.04,-425.79
2024-10-30,Central,Office Supplies,18,1530.05,332.98
2023-02-11,East,Technology,1,209.11,-442.19
2022-07-21,South,Technology,3,1789.06,118.13
2022-08-07,Central,Office Supplies,12,1052.33,474.92
2022-09-08,East,Office Supplies,2,1520.9,-356.82
2022-09-22,South,Furniture,10,1634.0,-443.11
2024-12-16,Central,Furniture,16,1752.28,-316.72
2024-03-02,Central,Furniture,11,761.08,-58.4
2023-07-22,Central,Furniture,2,1715.14,-62.39
2022-09-27,South,Office Supplies,7,1285.35,-348.4
2024-09-27,East,Furniture,9,631.0,419.26
2024-05-25,East,Furniture,18,878.57,77.0
2022-05-01,Central,Technology,18,1308.74,-78.71
2024-01-17,East,Furniture,7,967.54,-493.84
2023-04-26,East,Technology,8,1992.83,41.07
2023-10-14,Central,Furniture,6,871.89,175.92
2022-07-08,South,Office Supplies,16,192.7,390.24
2023-08-05,West,Furniture,8,1504.62,46.11
2024-04-03,East,Technology,1,1477.93,317.49
2024-12-18,West,Technology,17,682.25,21.39
2023-08-19,South,Technology,14,1978.95,-96.95
2022-05-15,East,Technology,17,1966.92,-493.87
2024-05-25,West,Office Supplies,10,158.86,-201.25
2024-10-01,East,Office Supplies,10,754.44,-497.88
2024-12-09,East,Technology,8,273.12,-400.9
2023-10-02,Central,Technology,12,45.92,236.77
2025-02-14,South,Technology,13,809.76,-85.19
2024-01-18,East,Technology,14,510.21,-155.74
2023-04-21,South,Furniture,11,486.81,-379.19
2023-11-25,East,Office Supplies,13,1620.47,39.11
2023-05-05,West,Office Supplies,4,353.79,197.49
2023-06-13,West,Office Supplies,11,1281.93,-461.13
2023-05-05,East,Furniture,15,1117.12,-10.85
2022-12-03,East,Office Supplies,12,240.12,129.5
2024-09-29,South,Technology,10,1033.15,-91.5
2023-09-01,West,Technology,7,1709.03,244.93
2024-08-09,South,Technology,13,1121.56,-164.49
2023-07-10,East,Furniture,17,845.09,384.87
2024-04-01,West,Office Supplies,8,965.72,467.26
2024-07-25,South,Office Supplies,17,574.13,-76.05
2022-12-29,East,Office Supplies,12,267.84,-137.2
2023-09-16,West,Office Supplies,17,143.35,22.48
2022-11-14,East,Furniture,13,1898.2,356.3
2024-05-29,East,Technology,2,493.95,312.28
2024-11-12,East,Office Supplies,19,1455.09,-455.24
2023-04-19,South,Office Supplies,15,1947.45,407.15
2022-05-08,West,Office Supplies,18,1704.81,-163.22
2023-03-19,East,Office Supplies,9,1347.81,-276.39
2022-06-29,South,Furniture,13,67.41,-78.18
2024-07-18,Central,Office Supplies,16,984.09,200.71
2023-04-30,East,Technology,13,1072.14,-499.02
2023-11-22,Central,Technology,11,1909.56,-129.65
2024-05-17,Central,Furniture,12,1750.22,95.28
2022-04-28,South,Furniture,19,1187.51,321.33
2023-03-17,Central,Furniture,7,1618.3,-378.3
2024-09-11,West,Technology,5,1432.14,88.66
2023-07-02,Central,Technology,8,1803.84,269.34
2024-06-30,Central,Technology,20,156.97,239.8
2024-08-25,West,Furniture,5,877.11,-93.68
2024-03-11,East,Furniture,16,1606.76,4.37
2022-06-04,East,Technology,2,1079.36,-347.11
2024-02-04,South,Office Supplies,4,1963.91,59.53
2023-03-08,South,Furniture,14,1863.56,-456.79
2024-01-16,Central,Office Supplies,13,1107.31,-64.3
2025-03-26,West,Technology,8,1608.5,358.59
2024-01-04,Central,Technology,16,76.71,393.07
2022-07-31,South,Office Supplies,6,401.89,-383.02
2023-11-16,Central,Furniture,7,146.34,-316.29
2022-07-22,Central,Technology,9,1237.45,-188.14
2024-10-28,West,Office Supplies,13,1767.01,-419.83
2024-11-26,East,Office Supplies,20,173.87,2.82
2022-04-22,West,Office Supplies,16,1920.1,-4.74
2023-06-18,Central,Furniture,19,1960.22,313.79
2025-02-06,South,Furniture,16,1347.51,295.01
2023-02-06,Central,Technology,10,81.69,347.91
2024-12-29,Central,Technology,2,1382.77,-493.41
2022-04-26,South,Furniture,9,1778.61,-169.51
2024-04-27,West,Office Supplies,13,1618.86,-143.37
2024-04-09,West,Technology,16,220.6,-441.12
2023-07-17,East,Technology,5,1393.02,181.39
2024-08-14,South,Furniture,6,104.03,327.66
2023-07-27,South,Technology,2,902.69,-234.41
2024-12-28,South,Technology,11,1080.35,281.37
2022-08-05,West,Office Supplies,2,1170.57,-456.91
2025-01-30,West,Furniture,18,591.65,-90.37
2022-12-24,Central,Technology,1,1109.99,125.87
2024-02-22,South,Office Supplies,17,1010.32,-125.37
2023-07-15,Central,Technology,11,811.87,-286.33
2023-01-22,East,Office Supplies,8,1352.12,-265.97
2023-10-06,East,Technology,14,1343.77,93.25
2025-02-11,Central,Furniture,11,595.96,30.82
2023-11-13,Central,Furniture,1,1901.93,385.21
2023-11-03,Central,Office Supplies,8,1921.33,114.17
2022-08-20,East,Office Supplies,1,67.59,192.35
2024-11-14,Central,Office Supplies,11,1697.99,-475.43
2022-09-06,West,Furniture,2,485.89,-217.42
2025-03-30,South,Furniture,3,1962.68,308.02
2022-05-22,Central,Furniture,19,1766.89,305.77
2024-08-13,West,Technology,8,596.85,332.41
2024-03-04,Central,Technology,16,1423.3,64.02
2022-12-15,Central,Office Supplies,6,246.27,-426.05
2022-10-24,West,Technology,3,1962.16,-228.8
2024-11-28,Central,Technology,15,1457.1,455.88
2022-09-30,Central,Office Supplies,15,1720.84,-461.21
2022-11-13,West,Furniture,6,1319.85,-460.24
2023-05-21,South,Technology,17,1278.85,325.34
2024-03-06,South,Office Supplies,11,677.79,283.51
2024-01-16,East,Technology,7,1716.18,-481.2
